Date Added,Entity Name,Website,Location,Description,Lat,Lng,Image URL,Funding,Entity Type,Entity Category,Company Type,Country,Has Vehicles?
11/24/25,Webb Institute,https://www.webb.edu/,"Glen Cove, NY","Webb Institute is a top-ranked undergraduate college offering a full-tuition dual bachelor’s degree in Naval Architecture and Marine Engineering, preparing students for leadership in ship design and marine technology. Founded in 1889, it combines rigorous engineering education with a close-knit learning community on a 26-acre Long Island campus.",40.8642028,-73.6317807,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9AqyrQ0zt4bEjTzDi36fHpCOlGcSMAyKLk5Q2,,partner,university,,USA,
11/24/25,MIT Center for Ocean Engineering,https://maritime.mit.edu/,"Cambridge, MA","MIT’s Pratt School of Naval Architecture and Marine Engineering, established in 1912, is a global leader in ship research, design, and ocean engineering. The program excels in hydrodynamics, ship mechanics, marine robotics, and ocean sensing, while offering advanced graduate education in naval ship and vehicle design.",42.3656347,-71.1040018,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9lONvcbCMvYU2d10HJkVOzryq7Ff4Q8SADgRW,,partner,university,,USA,
11/24/25,University of Rhode Island Graduate School of Oceanography ,https://web.uri.edu/gso/,"Kingston, RI","The University of Rhode Island’s Graduate School of Oceanography (GSO) trains marine scientists and leaders while advancing global ocean research through integrated field, laboratory, and modeling studies. With extensive facilities, research vessels, and expert staff, GSO addresses pressing coastal and ocean challenges through education, research, and public outreach.",41.4801166,-71.5227103,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9ixtlHz1eSBIz1rRXYm2e3Wb5EZxqaGvVs86c,,partner,university,,USA,
11/24/25,Naval Academy,https://www.usna.edu/homepage.php,"Annapolis, MD","The U.S. Naval Academy educates and commissions future Navy and Marine Corps officers, combining a four-year bachelor of science program with active-duty service as midshipmen. Graduates are prepared to serve with competence, character, and leadership in the naval service.",38.9786401,-76.492786,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb99gAZz6xwJ8m2Qh01UT4pOlnYjFyrDftsgRo7,,partner,university,,USA,
11/24/25,University of New Orleans Boysie Bollinger School,https://www.uno.edu/,"New Orleans, LA","The Boysie Bollinger School of Naval Architecture and Marine Engineering (NAME) was established to meet local industry demand. It was a natural outgrowth of our resource-rich region and the depth of UNO’s engineering expertise. Since its founding, NAME has continued to grow in size and reputation and we now sit high on the list of select schools in the nation (and the only one in the Gulf region) where students can learn to build ships and other self-sustaining offshore structures.",29.9559145,-90.0730259,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9sfJWHvODlpTvANngIt8jBRQ5faE2c6wLheoW,,partner,university,,USA,
11/24/25,SUNY Maritime,https://www.sunymaritime.edu/,"Bronx, NY","Maritime College, part of the State University of New York, is a leading maritime educational institution preparing students for careers in shipping, engineering, naval architecture, and related fields. With a focus on leadership, hands-on learning, and global industry connections, the college offers rigorous academic programs, specialized cadet and traditional pathways, and professional development to shape the next generation of maritime leaders.",40.8466508,-73.8785937,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9r9SFADdiRAmDMhLtW5vsSpbKPFE4c8GUoBje,,partner,university,,USA,
11/24/25,Cal Poly Maritime Academy,https://maritime.calpoly.edu/,"Vallejo, CA","Cal Poly Maritime Academy, the only degree-granting maritime academy on the U.S. West Coast, combines classroom learning, leadership training, and global experiences to prepare graduates for immediate career success. Located on San Francisco Bay, the academy immerses students in the maritime industry through real-world programs and partnerships with industry leaders.",38.1040864,-122.2566367,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9EvnpqL5MwIGCx7cUiPElg4ZNay9uQDAn3kLs,,partner,university,,USA,
11/24/25,Old Dominion University,https://www.odu.edu/maritime,"Norfolk, VA","Old Dominion University’s Maritime program provides education, research, and innovation to advance the blue economy, supporting workforce development, maritime operations, and sustainability. Home to an autonomous vessel test facility and a Center of Excellence for Domestic Maritime Workforce Training, ODU fosters global partnerships, interdisciplinary research, and leadership in maritime enterprise.",36.8493695,-76.2899539,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb924EVz3I2dcYKJC6kD4TE0rN1t3PVvXlU9qIm,,partner,university,,USA,
11/24/25,Texas A&M Maritime Academy,https://www.tamug.edu/corps/index.html,"Galveston, TX","Founded in 1962, the Texas A&M Maritime Academy is the only Gulf Coast U.S. maritime academy, training cadets in seamanship, navigation, and engineering through classroom instruction and summer sea terms. Graduates can earn U.S. Coast Guard licenses as deck or engineering officers and pursue careers in the Merchant Marine and marine transportation.",29.3872254,-94.992736,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9u9SI20kg62iVvKWrHyC3U1s5Bmpa4fbc9eJF,,partner,university,,USA,
11/24/25,Coast Guard Academy,https://uscga.edu/,"New London, CT","The United States Coast Guard Academy is a top-tier military college offering tuition-free Bachelor of Science degrees and commissioning graduates as Ensigns in the Coast Guard. The Academy develops future leaders through rigorous academics, engineering and professional majors, and preparation for service in safeguarding America’s maritime security and stewardship.",41.3556187,-72.0997804,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9RdYfI9ZJ1ckrbl6VT3ZugpMwAeH59GNdmFxS,,partner,university,,USA,
11/24/25,Merchant Marine Academy,https://www.usmma.edu/,"Kings Point, NY","The United States Merchant Marine Academy is a federal service academy training leaders for the nation’s merchant fleet and Armed Forces through a rigorous academic program, Sea Year hands-on experience, and commissioning as licensed officers. Graduates earn a Bachelor of Science, a U.S. Coast Guard license, and an officer’s commission, preparing them to serve national security, maritime commerce, and the global transportation system with integrity and expertise.",40.8197813,-73.7351337,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9sKeYaUDlpTvANngIt8jBRQ5faE2c6wLheoWY,,partner,university,,USA,
11/24/25,Maine Maritime Academy,https://mainemaritime.edu/,"Castine, ME","Maine Maritime Academy is a public college in Castine, Maine, offering associate, bachelor’s, and master’s programs in engineering, management, science, and transportation. With hands-on training aboard training ships, commercial vessels, and cooperative education, MMA prepares students for high-demand careers as mariners, engineers, logisticians, and scientists worldwide.",44.3878303,-68.7966248,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9Ykct6kde1K6TWqHCS9PaDBMEniotvhfs0U2b,,partner,university,,USA,
11/24/25,University of Maine,https://composites.umaine.edu/,"Orono, ME","The University of Maine’s School of Marine Sciences is a leading center for marine research and education, offering undergraduate and graduate programs in marine sciences, biology, policy, and oceanography. The school combines academic excellence with cutting-edge innovation, including 3D-printed vessels for the U.S. Marine Corps developed at UMaine’s Advanced Structures and Composites Center.",44.883607,-68.672791,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9rsJMEJiRAmDMhLtW5vsSpbKPFE4c8GUoBjen,,partner,university,,USA,
11/24/25,UC San Diego,https://ucsd.edu/,"La Jolla, CA","The University of California, San Diego (UCSD) is a public research university in La Jolla, California, offering over 200 undergraduate and graduate programs. Founded in 1960 near Scripps Institution of Oceanography, UCSD serves over 46,000 students on a 2,178-acre campus along the Pacific coast.",32.8401623,-117.2740777,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9LEWV26MPpR3vYyNDUJWigKnQ4TVzq8oICutl,,partner,university,,USA,
11/24/25,Great Lakes Maritime Academy,https://www.nmc.edu/maritime/,"Traverse City, MI","The Great Lakes Maritime Academy, Michigan’s state maritime college, trains students to become merchant marine officers and industry professionals through hands-on education aboard training ships and commercial vessels. Cadets gain real-world experience on the Great Lakes and oceans while completing rigorous academic and practical training.",44.7606481,-85.6165976,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9OAhx3ETMZYbpqNwmLdcnorHyf74ihz2uJeFE,,partner,university,,USA,
11/24/25,Massachusetts Maritime Academy,https://www.maritime.edu/,"Buzzards Bay, MA","Massachusetts Maritime Academy provides a rigorous education combining academics and a regimented lifestyle to prepare graduates for careers in the merchant marine, military, and global maritime industries. The Academy emphasizes honor, responsibility, discipline, and leadership in service to the Commonwealth, the nation, and the global marketplace.",41.7452589,-70.6154965,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9IkPXr1KZhEaBvXqrdcsnUQbVGi3ozJSpCR72,,partner,university,,USA,
11/24/25,AUVSI,https://www.auvsi.org/,"Washington, DC","Since 1972, the Association for Uncrewed Vehicle Systems International (AUVSI) has advanced autonomous and remotely operated transportation technologies by connecting industry professionals, promoting innovation, and shaping policy. As a nonprofit, AUVSI fosters collaboration, market development, and public awareness to safely maximize the benefits of uncrewed systems worldwide.",38.8691306,-77.054076,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9QEoV6CyJYZEOsIl2MBSj3qcnwf6LRdND8KPH,,partner,non-profit/association,,USA,
11/24/25,Maritime Venture Capital,https://maritimeventurecapital.com/,"New York, NY","Maritime Venture Capital (MVC) is a platform for institutional investors, VCs, and private equity focused on the maritime sector, providing data, insights, and connections to navigate a rapidly evolving industry. MVC supports smarter investments in shipping, trade, decarbonization, automation, and ocean-based technologies by linking funds, LPs, and founders.",40.7127281,-74.0060152,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9PrBDzJfdJbi8IykUfHBTSX6KpFOGsMho720e,,partner,non-profit/association,,USA,
11/24/25,ABS,https://ww2.eagle.org/en.html,"Spring, TX","The American Bureau of Shipping (ABS), founded in 1862, is a leading maritime classification society that promotes safety, environmental protection, and operational integrity through standards for the design, construction, and maintenance of marine and offshore assets. ABS provides global classification services and technical guidance to over 12,000 vessels and offshore facilities worldwide.",30.0795707,-95.4187924,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb91noLFgjifjngPC02IqYdNo78eDs9Mla63hWk,,partner,non-profit/association,,USA,
11/24/25,Google Ventures,https://www.gv.com/,"San Francisco, CA","GV (Google Ventures) is a venture capital firm supporting innovative startups across AI, life sciences, enterprise software, and frontier technologies, including Blue Water Autonomy. With over $10 billion under management, GV provides funding, strategic guidance, and access to Google and Alphabet resources to help portfolio companies scale globally.",37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9rTCd0ViRAmDMhLtW5vsSpbKPFE4c8GUoBjen,,investor,,,USA,
11/24/25,Eclipse,https://eclipse.capital/,"Palo Alto, CA","Eclipse was founded with a mission to power the Industrial Evolution. Since 2015, we’ve helped entrepreneurs build exceptional companies that make physical industries more efficient, resilient, and profitable",37.4443293,-122.1598465,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9ZNabUQtXoxJhbuY5UnB4g3LVHTclvQXjeC7S,,investor,,,USA,
11/24/25,Riot,https://www.riot.vc/,"Venice, CA","Riot Ventures invests in companies using advanced technology to modernize critical industries with a focus on defense, manufacturing, energy, and industrial automation.",33.995044,-118.4668875,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9mU6dYqGRAG8zUZWykt3THjc5vFrYwpL7f2EK,,investor,,,USA,
11/24/25,Impatient Ventures,https://www.impatient.vc/,"San Francisco, CA","Impatient Ventures is a pre-Series A-focused fund investing in the mission critical infrastructure for automated bits, automated atoms, and, sometimes, automated bits that automate atoms. We are founders who invest in founders.",37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9ZTW0WnXoxJhbuY5UnB4g3LVHTclvQXjeC7SK,,investor,,,USA,
11/24/25,B Capital,https://b.capital/,"San Francisco, CA","B Capital invests globally in extraordinary founders and businesses shaping the future through technology. With more than $9 billion in assets under management and dedicated stage-based funds, the firm focuses on seed to early- and late-stage venture growth investments, primarily in the technology, healthcare and resilience tech sectors. Founded in 2015, B Capital has an integrated, global team across nine locations in the U.S. and Asia. The firm’s value-add platform, together with the consulting expertise of its strategic partner, The Boston Consulting Group, provides entrepreneurs with the tools and resources to scale quickly and efficiently, expand into new markets and build market-leading businesses. For more information, click here.",37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9CoHnmhp1B0PivhpDZa2etw6EogA93kjGQWf7,,investor,,,USA,
11/24/25,Up.Partners,https://up.partners/,"Santa Monica, CA","The world needs innovation in how people and things move. This is why helping humanity to go UP has always been our North Star at UP.Partners. Over the next 20 years, people and goods will be moving about our world with far more freedom. By investing in the key enabling technologies and services for multi-dimensional mobility, we are helping humanity go UP.",34.0194704,-118.491227,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9mChUKZGRAG8zUZWykt3THjc5vFrYwpL7f2EK,,investor,,,USA,
11/24/25,Scout Ventures,https://www.scout.vc/,"Austin, TX","Scout Ventures is an early-stage venture capital firm focused on dual-use critical technologies that solve National Security challenges. Backing mission-driven founders at the forefront of innovation, Scout provides capital, strategic support, and operational expertise to help scale transformative companies. Our investment areas include space & aerospace, autonomy, quantum, AI/ML, and advanced materials. Scout Ventures is driven by a mission to make the world a better, safer place by fostering innovation to advance frontier technologies to build a more resilient, secure, and prosperous future.",30.2711286,-97.7436995,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9W8qluYIA1Aj6qipCozhZ8TswruWDQOfJmBxl,,investor,,,USA,
11/24/25,Outlander,https://outlander.vc/,"New York, NY","Where strangers to the status quo, visionary game-changers, & industry disruptors get funded.",40.7127281,-74.0060152,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9yXPB4KF7G3BCg9Qf6nKtsAYaqPvHNURyhWDz,,investor,,,USA,
11/24/25,FutureProof,https://hanwhafutureproof.com/hfp-ventures/,"New York, NY","From sustainable energy to cutting-edge aerospace solutions, FutureProof has an ambitious plan for how to accelerate the energy transition for a more sustainable future. Based on our deep sector knowledge and backed by the global experience of our parent company, Hanwha, we have a unique ability to drive real change in the United States and beyond. We develop and scale new sustainable innovations and technologies, and where none exist, we create them",40.7127281,-74.0060152,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9mDP5AheGRAG8zUZWykt3THjc5vFrYwpL7f2E,,investor,,,USA,
11/24/25,Squadra,https://www.squadra.vc/,"Baltimore, MD","Squadra Ventures is a venture capital firm led by founder-operators that invests in early stage cyber and national security companies advancing the critical edge. Grounded in the belief that success is a combination of people, product, and planning, the Squadra team provides transformational support to startup leaders in the complex dual-use technology ecosystem. By applying a growth-stage mindset at the seed stage and a commitment to building alongside entrepreneurs, Squadra empowers extraordinary teams to win and leave a lasting positive impact on the world.",39.2908816,-76.610759,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9r9mXVFciRAmDMhLtW5vsSpbKPFE4c8GUoBje,,investor,,,USA,
11/24/25,Dauntless,https://dauntlessvc.com/,"San Diego, CA","Dauntless Ventures invests in founders developing dual-use technologies that enhance America’s security, resilience, and industrial capabilities. The firm focuses on aerospace, autonomous systems, advanced manufacturing, biotech, next-gen power, materials, and cybersecurity, supporting innovations with both national and commercial impact.",32.7174202,-117.162772,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9SFoPdOvNfBYn0XSJZrqgtC4Pvb5kQIxUEL2h,,investor,,,USA,
11/24/25,In-Q-Tel,https://www.iqt.org/,"Arlington, VA","IQT is the not-for-profit strategic investor the U.S. national security community and America’s allies have relied upon for over 25 years to anticipate their technology questions and needs and achieve solutions. IQT identifies, evaluates, and leverages emerging commercial technologies to deliver best-in-class capabilities, insights, and other services to government partners through a unique global investment platform.",38.8769326,-77.0893094,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9TFTQNYBJrHb9OjuoeFLcxA0tYQ2NVfysPUdg,,investor,,,USA,
11/24/25,Shield Capital,https://shieldcap.com/,"San Francisco, CA","Shield Capital is a team of veteran investors, founders and national security leaders who are helping founders build frontier solutions in cybersecurity, artificial intelligence, space & autonomy for commercial and government enterprises.",37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9J7KmBzxuPSKyOC940B51LYtbdgifcsEHhl3F,,investor,,,USA,
11/24/25,Aero X Ventures,https://www.axv.vc/,"Los Angeles, CA","Aero X Ventures is an early-stage venture firm investing in next-generation Aerospace & Defense technologies, including autonomous systems, AI, advanced manufacturing, and cybersecurity. The firm supports companies with dual-use applications, helping them scale solutions for both military and commercial markets while optimizing strategy and growth.",33.995044,-118.4668875,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9r6dkZMiRAmDMhLtW5vsSpbKPFE4c8GUoBjen,,investor,,,USA,
11/24/25,Chevron Technology Ventures,https://www.chevron.com/what-we-do/technology-and-innovation/technology-ventures,"Houston, TX","Chevron Technology Ventures (CTV) invests in startups and external innovations that enhance Chevron’s core energy business through operational improvements, digitalization, and lower-carbon solutions. Since 1999, CTV has supported over 100 companies alongside more than 300 co-investors to advance cleaner, more reliable, and efficient energy technologies.",29.7589382,-95.3676974,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9xEJXcmtQBP8pSHjcbWgl2CE5Ddqm0azT1AkF,,investor,,,USA,
11/24/25,Geekdom Fund,https://geekdomfund.com/,"San Antonio, TX","Geekdom Fund is a venture capital fund that invests in early stage tech startups led by the strongest founders. Our partners are in the trenches with our companies. From weekly calls to biannual deep dives, we are always looking for ways to help out our portfolio companies. Whether it be pitch meetings, talents referrals, or grant writings.",29.4246002,-98.4951405,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9x3GHfFmtQBP8pSHjcbWgl2CE5Ddqm0azT1Ak,,investor,,,USA,
11/24/25,Decisive Point,https://www.decisivepoint.com/,"Greenwich, CT","Decisive Point is a venture capital firm investing in deep-tech innovations for security, health, energy, and infrastructure. Our mission is to support the people solving tomorrow’s toughest challenges. We amplify outcomes by pairing thoughtful capital allocation with expertise in public R&D funding and navigating the federal market.",41.0264862,-73.6284598,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9NOBMhknCHOZjMeUTQyhknwcFPf8EG4xrS7YW,,investor,,,USA,
11/24/25,New North Ventures,https://www.newnorthvc.com/,"Portsmouth, NH",New North Ventures is a venture capital firm focused on technologies that both provide solutions to our national security threats and help commercial interests create enterprise value. We leverage leading edge innovation to create partnerships with our portfolio companies to drive strategic value.,43.0751306,-70.7601826,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9UjuerqLwxzAmDr8OvGiyJTeEdWbpLfZ47cYI,,investor,,,USA,
11/24/25,Trousdale Ventures,https://trousdale.vc/,"Los Angeles, CA","Trousdale Ventures is a venture capital investment firm led by founder and CEO Phillip Sarofim. Its portfolio of groundbreaking companies improves quality of life by fueling advances in space and mobility, climate tech and technology-driven health and wellness. Trousdale Ventures seeks to overcome barriers in the fields of health, productivity and sustainability by democratizing wellness and accelerating innovation.",33.995044,-118.4668875,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9DSWcED6PFHPydTYRlvfXViMua2E7mGQIW0rJ,,investor,,,USA,
11/24/25,The Veteran Fund,https://www.veteran.fund/,"San Francisco, CA",The Veteran Fund is an early-stage venture capital firm that invests in high-growth technology startups led by exceptional founders from the military community.,37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9siPopKDlpTvANngIt8jBRQ5faE2c6wLheoWY,,investor,,,USA,
11/24/25,BV.VC,http://bv.vc/,"Chicago, IL","BVVC is a venture capital fund that invests in mission-driven founders developing advanced software, hardware, and manufacturing technologies with both commercial and national security applications. The firm provides early-stage funding and access to Special Operations and key commercial partners to accelerate innovation that reinforces America’s technological leadership.",41.8755616,-87.6244212,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb90nSCHchWvyNVDPCGHZBtn6fTgdrua5YXSjUO,,investor,,,USA,
11/24/25,MVP Ventures,https://www.mvp-vc.com/,"Menlo Park, CA","MVP Ventures was founded in 2020 with the realization that a rethought model for venture investing could unlock significantly greater returns. With the help of our proprietary data-driven sourcing engine and value-add focus, we invest as the 2nd-largest check into early-stage deeptech teams building differentiated and defensible technology across software and hardware — with no ownership restrictions.",37.4519671,-122.177992,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9B257agUWFvpMVi3RK9IPueSYxqJsLEdnUGQT,,investor,,,USA,
11/24/25,DTN Ventures,https://dtnventures.com/,"New Haven, CT","DTN Ventures is a founder-focused venture firm investing in early-stage companies across media, logistics, infrastructure, telecom, technology, renewable resources, and energy. With a team of experienced entrepreneurs, DTN empowers founders to scale businesses aligned with long-term trends without pressure from arbitrary exit timelines.",41.3082138,-72.9250518,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb93rtJju8YAPn8DyHaJqhVBOZXSj74Wo9kGpz0,,investor,,,USA,
11/24/25,Sea Ahead Blue Angels,https://www.sea-ahead.com/investments/#blueangels,"Cambridge, MA","The Blue Angels are accredited investors focused on seed and Series A Bluetech startups, seeking strong ROI alongside positive environmental impact. Their interests span ocean intelligence, coastal resilience, aquaculture, renewable energy, shipping digitization, and sustainable ocean technologies.",42.3656347,-71.1040018,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb91pPKfsjifjngPC02IqYdNo78eDs9Mla63hWk,,investor,,,USA,
11/24/25,TiE Houston Angels,https://houston.tie.org/programs/tie-houston-angels/,"Houston, TX","TiE Houston Angels invest in seed and Series A rounds for U.S.-based startups with proven product-market fit across enterprise software, cleantech, AI/ML, robotics, semiconductors, fintech, energy, digital health, and more. Investments typically range from $100K–$1.5M, with each company supported by a lead investor during due diligence.",29.7589382,-95.3676974,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9Yim5EwKde1K6TWqHCS9PaDBMEniotvhfs0U2,,investor,,,USA,
11/24/25,BOLD Capital Partners,https://boldcapitalpartners.com/,"Santa Monica, CA","Early stage venture investing in life sciences, healthcare and frontier tech",34.0194704,-118.491227,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9v2M1PaWyO1bT5gvD7icLBZVz4xRA3oCKj8Jp,,investor,,,USA,
11/24/25,Propeller Ventures,https://propellervc.com/,"Boston, MA",Propeller invests in early-stage climate-tech companies in connection to the sea.,42.360081,-71.058884,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb98PUWRTqasS5WmYXDdzgKnTp70ARCGfkr4bBF,,investor,,,USA,
11/24/25,Never Lift,https://www.neverlift.vc/,"New York, NY","Early stage venture capital fund investing in Logistics, Mobility, and Critical Infrastructure",40.7127281,-74.0060152,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9tQ2oDZ98eGEwYNBV0FAn4Cb2xM5ZhpRKIlfi,,investor,,,USA,
11/24/25,Encourage Capital,https://encouragecapital.com/,"New York, NY","Encourage Capital, recently formed by the merger of EKO Asset Management Partners and Wolfensohn Fund Management, is an asset management firm focused on profitable and strategic investments to solve critical social and environmental problems. Systemic problems require systemic solutions, and we are building a community of investors, foundations, market leading companies and non-profits to address some of the world’s most challenging issues while generating financial returns for our investors.",40.7127281,-74.0060152,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb99X10kAxwJ8m2Qh01UT4pOlnYjFyrDftsgRo7,,investor,,,USA,
11/24/25,Lux Capital, https://www.luxcapital.com/companies/ ,"New York, NY","Lux Capital is a venture capital firm investing in emerging science and technology at the outermost edges of what is possible. They partner with iconoclastic inventors who challenge the status quo and the laws of nature to bring their futuristic ideas to life. Over the past two decades, Lux has expanded from its New York City roots to Silicon Valley, and built a $5+ billion AUM firm of more than 30 full-time professionals, with a wide spectrum of technical backgrounds and the versatility to invest at any stage.",40.7127281,-74.0060152,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb935HSZ5YAPn8DyHaJqhVBOZXSj74Wo9kGpz0C,,investor,,,USA,
11/24/25,Michigan Capital Network (MCN Ventures),https://michigancapitalnetwork.com/,"Grand Rapids, MI","MCN Ventures is one of Michigan’s most active and consistent investment organizations. We aim to build world-class companies and entrepreneurial talent through investment and mentoring. We are only successful if the people with whom we invest are successful. Our group is committed to utilizing our financial, intellectual, and networking resources to help our portfolio companies achieve more. Our commitment is to grow strong entrepreneurs and companies in the Midwest region and beyond.",42.9632425,-85.6678639,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9S8Fo7tvNfBYn0XSJZrqgtC4Pvb5kQIxUEL2h,,investor,,,USA,
11/24/25,Obvious Ventures,https://obvious.com/,"San Francisco, CA","Venture capital for startups reimagining trillion-dollar industries through a world positive lens.",37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9IpZfkyeKZhEaBvXqrdcsnUQbVGi3ozJSpCR7,,investor,,,USA,
11/24/25,Rockefeller Capital Management - Ocean Strategy,https://oceanfdn.org/?supporter=rockefeller-capital-management,"New York, NY","Rockefeller Capital Management combines the legacy of the Rockefeller family with innovative financial solutions, providing wealth, asset, and investment management to individuals, families, businesses, and institutions. Founded in 1882 as John D. Rockefeller’s family office, the firm delivers strategic advice and unique access to opportunities for high-net-worth clients.",40.7127281,-74.0060152,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9Z5uff8XoxJhbuY5UnB4g3LVHTclvQXjeC7SK,,investor,,,USA,
11/24/25,S2G Investments Ocean Fund,https://www.s2ginvestments.com/strategy/oceans,"Chicago, IL","S2G is a multi-stage investment firm focused on venture and growth-stage businesses across food & agriculture, oceans, and energy. The firm provides capital and value-added resources to companies and leadership teams pursuing market-based solutions designed to deliver greater value, improved outcomes, and enhanced performance over traditional alternatives. With a commitment to creating long-term, measurable outcomes, S2G structures flexible capital solutions that can range from venture funding through growth equity to debt and infrastructure financing.",41.8755616,-87.6244212,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9U5bIpFLwxzAmDr8OvGiyJTeEdWbpLfZ47cYI,,investor,,,USA,
11/24/25,Social Capital,https://www.socialcapital.com/,"Menlo Park, CA","At Social Capital, we make big bets on transformational ideas, technology, and people. We strategically invest in smart, profit-minded opportunities and forward-thinking social investments that have the potential to shape a better future. Social Capital invests from a balance sheet of permanent capital to support entrepreneurship at all stages.",37.4519671,-122.177992,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9ymuBAeF7G3BCg9Qf6nKtsAYaqPvHNURyhWDz,,investor,,,USA,
11/24/25,Starlight Ventures,https://starlight.vc/,"Miami, FL","Starlight is a Miami-based venture capital firm investing early in founders tackling global challenges through breakthrough science and technology. Focused on reconciling economic growth with human and planetary wellness, Starlight partners with seed-stage entrepreneurs to scale impactful solutions.",25.7741566,-80.1935973,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb93fqNuJYAPn8DyHaJqhVBOZXSj74Wo9kGpz0C,,investor,,,USA,
11/24/25,TPG Rise Fund,https://www.tpg.com/platforms/impact/the-rise-funds,"San Francisco, CA","The Rise Funds, founded in 2016, invest in growth-stage, mission-driven companies that generate positive societal impact while delivering strong financial returns. Leveraging TPG’s global network, impact analytics, and strategic expertise, the funds support nearly 100 portfolio companies across industries to achieve meaningful outcomes.",37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9dtsMASrxGuWpzEbND8tm0Zea1KJOF2iUwn5r,,investor,,,USA,
12/2/25,Ocean Power Technologies,https://oceanpowertechnologies.com/,"Monroe Township, NJ","OPT provides intelligent maritime solutions and services that enable safer, cleaner, and more productive ocean operations for the defense and security, oil and gas, science and research, and offshore wind markets.",40.3209,-74.4522,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9E2zw9o5MwIGCx7cUiPElg4ZNay9uQDAn3kLs,,company,usv platform,Mid-Tier,USA,TRUE
12/2/25,Sofar Ocean,https://www.sofarocean.com/,"San Francisco, CA","Sofar Ocean is the leading ocean intelligence platform, closing the data gap for better predictability and outcomes. We’ve built the world’s largest real-time ocean network, turning billions of measurements into insights trusted by scientists, governments, and shipping fleets. Our technology makes the ocean more predictable and sustainable, helping customers save costs, cut emissions, and unlock insights that were once out of reach.",37.7749,-122.4194,https://zrwmb79p32.ufs.sh/f/TyYukHBJrHb9uZIqaYkg62iVvKWrHyC3U1s5Bmpa4fbc9eJF,,company,usv platform,,USA,
